Ia,Ib,Ic,Va,Vb,Vc,FaultType
447.9887967,-893.2041033,447.3709892,-0.022119993,-0.020093621,0.042213614,3
846.1554742,-644.6051809,-199.4854503,0.007878601,-0.039956795,0.032078194,3
-750.0606453,113.905826,638.3357173,-0.010294868,0.030659121,-0.020364253,3
140.6107202,-838.5785771,700.1285171,-0.03261326,-0.00545297,0.03806623,3
-498.5122807,881.4893594,-380.9431558,0.01983333,0.022503838,-0.042337169,3
354.4752524,-877.5739464,525.0962,-0.026532109,-0.015320043,0.041852152,3
700.7990363,-816.3688809,117.6392566,-0.007340004,-0.032438975,0.039778978,3
-288.4452559,868.1636614,-577.6811569,0.029002118,0.012234187,-0.041236305,3
799.6373774,-71.38436083,-726.116925,0.03389958,-0.039003524,0.005103944,3
866.5721486,-584.9240893,-279.5844065,0.011759561,-0.041093612,0.029334051,3
879.8521325,-353.5552648,-524.1564609,0.023876932,-0.042311494,0.018434563,3
874.0770129,-314.8671391,-557.070084,0.025486951,-0.042112154,0.016625202,3
517.5441376,362.7553568,-878.2502681,0.041906862,-0.026135511,-0.015771351,3
-862.2671171,596.2855124,268.0061671,-0.011158886,0.040987928,-0.029829042,3
-811.3836706,707.9914484,105.4985521,-0.003302033,0.038239526,-0.034937493,3
753.1124066,25.85756486,-776.8353163,0.036477925,-0.036939548,0.000461623,3
798.4190318,-735.3039377,-60.96726947,0.001581974,-0.037511947,0.035929973,3
837.6714483,-663.251122,-172.3550863,0.006567647,-0.039498395,0.032930748,3
-321.6594247,-550.7699065,874.4364585,-0.042123145,0.017089165,0.02503398,3
203.946737,643.5909773,-845.4934054,0.041013823,-0.011397952,-0.029615871,3
745.073232,40.64209851,-783.6613725,0.036751613,-0.036559096,-0.000192517,3
483.5636711,399.8533524,-881.2881046,0.042175686,-0.024563634,-0.017612052,3
-616.4211541,856.709285,-238.2563569,0.013105217,0.028341469,-0.041446686,3
260.1724592,-872.949062,614.9353951,-0.029139039,-0.011122151,0.04026119,3
815.841857,-111.7110906,-702.0746359,0.032590347,-0.039682508,0.007092161,3
-870.2017076,564.8870772,307.4179263,-0.013069746,0.041449137,-0.028379391,3
190.6323794,652.76953,-841.277691,0.040862877,-0.010771194,-0.030091682,3
11.47210147,760.2863324,-769.7168737,0.037736023,-0.002225964,-0.035510059,3
622.4960472,-862.6194443,242.2757676,-0.012763821,-0.028635195,0.041399016,3
-538.3480837,-336.2115997,876.6490785,-0.041737,0.027227194,0.014509805,3
-746.9315264,782.0753083,-33.03542677,0.003344845,0.034910637,-0.038255482,3
17.70196517,-773.0557804,757.3561261,-0.037154315,0.000955025,0.03619929,3
769.7715753,-760.7725197,-6.931432662,-0.001388945,-0.035947304,0.037336249,3
302.9381296,-869.6590021,568.7191466,-0.028553812,-0.01281106,0.041364872,3
297.0793488,573.2145848,-868.2482491,0.041917761,-0.01580436,-0.026113401,3
-692.744086,-89.86679051,784.7877949,-0.010792796,0.027669722,-0.016876926,3
522.6038211,-877.8797578,357.3489316,-0.018688123,-0.023561757,0.04224988,3
-65.48233283,-729.4154016,796.9797134,-0.038906418,0.004935788,0.033970629,3
-882.0323396,475.227902,408.8268609,-0.018018698,0.04223233,-0.024213632,3
-631.6099575,-217.7510643,851.4522248,-0.040289317,0.031530614,0.008758703,3
539.8001445,337.2623139,-875.0128384,0.041697516,-0.027168786,-0.014528731,3
128.3160581,-820.4474972,694.2106189,-0.034308275,-0.00435955,0.038667825,3
-79.31371687,-721.5048273,802.9007232,-0.039165274,0.005595981,0.033569292,3
555.6107609,-872.4078171,318.8694535,-0.016876474,-0.025192608,0.042069082,3
-229.4091772,-623.1907875,854.684346,-0.04136289,0.012731905,0.028630986,3
-427.6882674,883.9628459,-454.2394824,0.023266151,0.019025588,-0.042291739,3
-855.8825653,616.4874961,241.4200207,-0.009869826,0.040628944,-0.030759118,3
45.46959268,-786.0618208,742.6726071,-0.036496015,-0.000375604,0.036871619,3
-659.9784056,-177.1767518,839.2469634,-0.039626304,0.032829303,0.006797002,3
-140.5907042,826.524796,-683.8946886,0.033873771,0.005079309,-0.038953079,3
315.9691229,-871.9361862,558.0434476,-0.028058566,-0.013443504,0.04150207,3
73.16565238,-798.3158451,727.2301719,-0.035801841,-0.001705735,0.037507576,3
632.2731226,-858.9448159,228.823857,-0.012099696,-0.029129688,0.041229384,3
136.0541121,688.9160443,-822.8467544,0.040081248,-0.008176779,-0.031904469,3
873.9071602,-553.0998916,-318.7442106,0.013662953,-0.041525647,0.027862694,3
745.7118225,39.74851331,-783.3258858,0.036811198,-0.03660781,-0.000203389,3
94.57084227,714.4650962,-806.9932007,0.039374795,-0.006196238,-0.033178557,3
-415.4038341,883.5386869,-466.0198008,0.023825642,0.018423289,-0.042248931,3
-865.140384,585.9627682,281.2019836,-0.011799373,0.041152283,-0.02935291,3
-882.7662817,451.5913983,433.276159,-0.019212749,0.04232295,-0.023110201,3
821.0977746,-125.4634376,-693.578009,0.03216179,-0.039908938,0.007747147,3
-327.4548463,875.0691244,-545.5776169,0.027516722,0.014131192,-0.041647914,3
656.3189899,-840.2962388,185.9695788,-0.010590582,-0.030204921,0.040795503,3
-554.1729157,873.4518075,-317.2459459,0.016836693,0.025251255,-0.042087948,3
776.5103003,-753.6341877,-20.8086883,-0.000723844,-0.036293955,0.037017799,3
-71.57316564,799.2066091,-725.5131001,0.0357743,0.001754535,-0.037528835,3
471.8700888,412.1917714,-881.933146,0.042233272,-0.024018151,-0.018215121,3
642.6795808,205.3263794,-845.9543695,0.040038787,-0.031913092,-0.008125695,3
884.1382614,-426.4609636,-455.6164196,0.020350767,-0.042315337,0.02196457,3
476.8051908,-882.1404302,407.4090312,-0.021038496,-0.021306455,0.042344952,3
-693.0902743,-119.6211414,814.8874978,-0.04247183,0.03511808,0.00735375,3
193.5695619,-855.4092039,663.9994719,-0.031961116,-0.007762342,0.039723458,3
792.3281883,-743.0967338,-47.08342341,0.000928027,-0.037199426,0.036271399,3
-673.1270858,832.3364326,-157.0991673,0.009261053,0.03117733,-0.040438384,3
-816.7509587,699.59082,119.2662662,-0.003964955,0.038521814,-0.034556859,3
399.0698483,484.3680341,-881.3906246,0.04233024,-0.02060308,-0.021727159,3
271.0327629,593.7638654,-862.6711847,0.041732576,-0.014580158,-0.027152418,3
643.1703705,204.6564404,-845.694821,0.040086155,-0.031950522,-0.008135633,3
-752.3916316,44.38570627,710.1851477,-0.031470532,0.035459836,-0.003989304,3
-43.87087636,786.9439392,-740.9523119,0.036469133,0.000423914,-0.036893047,3
787.7659621,-737.0069504,-48.76738302,0.001936632,-0.067013868,0.065077236,3
-261.961903,862.382656,-598.3032604,0.029965655,0.010947114,-0.040912769,3
-314.4214097,872.8882129,-556.3501245,0.028026831,0.013495691,-0.041522522,3
-532.2210798,877.2634081,-342.9293079,0.018054148,0.024165789,-0.042219937,3
-761.3525376,768.7465228,-5.286035213,0.002016843,0.035648083,-0.037664926,3
122.3180426,697.5329674,-817.727812,0.03986111,-0.007522762,-0.032338348,3
59.22282055,-806.6274539,749.5665399,-0.035119273,-0.001461925,0.036581198,3
-780.3018826,164.468106,618.0153019,-0.053909352,0.043772898,0.010136454,3
692.245205,-821.5573461,131.3817521,-0.007994369,-0.03200776,0.040002129,3
-565.801661,-313.6957963,881.6701949,-0.036512668,0.027184675,0.009327993,3
755.7003014,-774.5095084,20.79924063,-0.002717996,-0.035227441,0.037945436,3
-16.28520814,774.0798586,-755.7534826,0.037114489,-0.000896342,-0.036218146,3
263.518149,-861.4420678,600.0011014,-0.029996528,-0.010895581,0.040892109,3
-869.1366235,301.2395759,569.9959013,-0.025947857,0.041996664,-0.016048807,3
-10.05508476,-759.2619961,771.3197767,-0.03777585,0.002284646,0.035491204,3
-134.435513,-688.124929,824.5648707,-0.04010367,0.008221522,0.031882148,3
-543.2256532,875.4409857,-330.1025152,0.017450093,0.02470955,-0.042159642,3
367.1492089,-879.0121383,513.8602436,-0.026010014,-0.015938205,0.041948219,3
-616.3508296,856.6700087,-238.2077826,0.013109593,0.02833796,-0.041447553,3
792.8207062,-56.45881114,-734.3065548,0.034223084,-0.038679402,0.004456318,3
-794.0849552,732.137759,64.05413351,-0.001309021,0.037336367,-0.036027346,3
-654.8425361,841.2801864,-184.3270652,0.010554759,0.030260403,-0.040815163,3
-222.046016,852.3831937,-628.2989501,0.031333024,0.009014401,-0.040347425,3
705.4255812,109.7715143,-813.1441242,0.038287362,-0.034772322,-0.00351504,3
798.8728248,-70.30150325,-726.5157838,0.033827326,-0.038944666,0.005117339,3
821.9370928,-126.656717,-693.143463,0.032244226,-0.039974289,0.007730063,3
-143.3252887,-698.8105332,844.3008472,-0.039936906,0.008326238,0.031610669,3
-505.3405892,-386.3862459,893.8983203,-0.032364441,0.023083337,0.009281104,3
-451.7505671,884.0099807,-430.2247086,0.022143373,0.020205297,-0.042348671,3
793.5695156,-57.51700597,-733.9166233,0.034295574,-0.038737421,0.004441847,3
-723.9805891,800.6413865,-74.63136515,0.005326922,0.033742796,-0.039069718,3
-717.6300261,-6.394877383,726.2034966,0.001532358,0.026640198,-0.028172556,3
392.2495125,-881.2121107,491.0377856,-0.024946652,-0.017162609,0.042109261,3
765.982618,-772.3980697,8.56430868,-0.001781857,-0.035832535,0.037614392,3
883.68193,-391.4688928,-490.0720132,0.02221263,-0.042417377,0.020204747,3
687.4915875,-832.4633403,147.1226758,-0.008289572,-0.031875376,0.040164948,3
783.0576118,-746.309778,-34.68060812,-5.86e-05,-0.036631643,0.036690213,3
-621.8690365,-231.1926137,855.0737989,-0.040490932,0.031082357,0.009408575,3
-112.9833636,816.1179879,-701.0148922,0.034666324,0.003746752,-0.038413076,3
869.1618569,-288.6936461,-578.3288322,0.026541079,-0.041930631,0.015389551,3
789.5514243,-732.9372865,-54.62139415,0.00260096,-0.075448912,0.072847951,3
804.7280111,-84.12672046,-718.5455553,0.033423217,-0.039200313,0.005777095,3
142.0062936,-825.5018789,685.4961652,-0.033913597,-0.005020627,0.038934224,3
-764.4699584,309.7792692,456.8757757,-0.093865567,0.053584295,0.040281272,3
661.4331798,178.2273721,-837.6085668,0.039586933,-0.032770984,-0.006815949,3
-36.13866905,-760.8667453,799.1687758,-0.037928638,0.00322964,0.034698999,3
-836.1903998,664.2845855,174.0111324,-0.006605276,0.039555321,-0.032950045,3
-797.4132617,71.35091091,728.1577784,-0.033866458,0.039002792,-0.005136334,3
-606.3411389,859.9914868,-251.5387485,0.013740597,0.027839582,-0.041580178,3
-730.4236015,-13.57707457,746.1788505,-0.026386596,0.033988511,-0.007601914,3
-57.88115903,793.3347027,-733.4129642,0.036113675,0.001099392,-0.037213067,3
-498.4290982,881.4308326,-380.8881047,0.019838982,0.022499304,-0.042338285,3
758.9477948,-779.2756506,22.47691926,-0.002429845,-0.035475965,0.037905811,3
-221.9247418,852.2675681,-628.2247232,0.031342495,0.009006811,-0.040349306,3
844.3247438,-657.3988138,-184.7799623,0.007467788,-0.039918574,0.032450786,3
-867.8000154,575.4955731,294.3286156,-0.012436953,0.041306491,-0.028869538,3
163.2145475,671.4209624,-832.5917904,0.040473853,-0.009464071,-0.031009783,3
-30.15928327,780.6911638,-748.4909088,0.036789939,-0.000231107,-0.036558832,3
-778.7057887,29.76776452,750.9538502,-0.035028979,0.03817897,-0.003149992,3
149.7569132,680.1290851,-827.7623922,0.040291548,-0.008828791,-0.031462757,3
-800.1013467,724.2789175,77.84971724,-0.001976459,0.037648778,-0.03567232,3
825.9036599,-693.6916942,-130.0651728,0.004823219,-0.038933805,0.034110586,3
-712.2861894,-94.95397862,809.2542513,-0.038038647,0.035205894,0.002832753,3
-353.0617354,878.5948001,-523.4967949,0.026492283,0.015378725,-0.041871008,3
100.7629909,-809.805992,711.0441579,-0.035072462,-0.003034069,0.038106531,3
-93.12535051,-713.4161029,808.6238326,-0.039414471,0.006254801,0.03315967,3
-347.3125252,-528.7855729,878.184283,-0.042246917,0.018298265,0.023948652,3
494.7780853,387.8909181,-880.620171,0.042074831,-0.025076415,-0.016998415,3
-775.0213578,754.6594654,22.46943717,0.00068685,0.036350368,-0.037037218,3
-208.5880963,848.5931682,-637.9666484,0.031776448,0.008363155,-0.040139603,3
-581.271809,-284.2746058,867.5577901,-0.041195387,0.029212498,0.011982889,3
772.8468729,-765.3450115,-5.353210923,-0.001111122,-0.036186299,0.037297421,3
-283.4643472,-599.2683777,884.9000401,-0.039590658,0.014522003,0.025068655,3
-549.3075067,-323.3598317,874.6781339,-0.041617215,0.027734101,0.013883114,3
-113.1241284,816.2628325,-701.0989089,0.034654871,0.003755911,-0.038410782,3
785.3511957,-741.3297521,-42.0305611,0.001271821,-0.059321898,0.058050078,3
-730.3672969,-38.69841427,771.2432582,-0.041314944,0.036529981,0.004784963,3
-761.4084739,768.7642807,-5.32734947,0.002013907,0.03565044,-0.037664347,3
-739.4433674,788.4512075,-46.89928234,0.004007696,0.034528952,-0.038536649,3
-643.9195763,-190.8920941,836.9867066,-0.020345344,0.027274611,-0.006929267,3
849.2978679,-208.5802077,-638.5795148,0.029516693,-0.041132516,0.011615822,3
-235.4489731,855.9630341,-618.4760293,0.030881863,0.009663431,-0.040545294,3
-690.8093327,822.5996973,-129.760152,0.007954574,0.032066418,-0.040020992,3
-688.4110343,-130.4615087,821.0484156,-0.043967976,0.034984901,0.008983075,3
206.817314,-859.2014352,654.5437435,-0.031623319,-0.008386092,0.040009411,3
-446.355785,-435.9402077,884.3837821,-0.042325558,0.02294342,0.019382139,3
80.75904114,722.5537416,-801.2702413,0.039125594,-0.005537415,-0.033588178,3
862.6518106,-608.4234513,-252.0834224,0.010671466,-0.040915264,0.030243798,3
633.0640232,218.8017531,-849.8143826,0.040249916,-0.031472271,-0.008777645,3
-504.8015074,-374.3401428,881.1516728,-0.042035855,0.025667808,0.016368047,3
696.10604,-827.3271006,133.3717769,-0.007668243,-0.032302067,0.039970309,3
-509.9019069,880.3152637,-368.3796293,0.019243214,0.023064962,-0.042308176,3
17.72938219,-773.0315295,757.3829262,-0.037154191,0.000954926,0.036199265,3
-126.8731565,821.4950962,-692.5823405,0.034268551,0.004418151,-0.038686702,3
-516.1220397,-361.7259891,879.8582447,-0.041946687,0.026194193,0.015752494,3
94.75955154,714.2483316,-806.8850931,0.039391121,-0.006209255,-0.033181866,3
607.8231742,-859.0142952,253.1844085,-0.013775956,-0.027784488,0.041560444,3
217.6549773,633.7201697,-849.2505202,0.041193784,-0.012053219,-0.029140565,3
633.54409,218.1479126,-849.5602175,0.040296227,-0.031508832,-0.008787395,3
884.3443517,-488.1612313,-394.0404497,0.017541349,-0.04224026,0.024698912,3
-787.9245101,739.828051,50.20359894,-0.000643833,0.037016802,-0.036372968,3
652.6381027,191.1143556,-841.6202634,0.039865857,-0.03238425,-0.007481606,3
-816.8012926,699.6002146,119.2277817,-0.00396734,0.038523725,-0.034556385,3
593.5041784,271.5394462,-862.9126589,0.041035008,-0.029665215,-0.011369793,3
-866.5951736,288.1526117,580.5412139,-0.02647073,0.041901819,-0.015431089,3
-814.381388,112.7601352,703.7172846,-0.032629426,0.039740594,-0.007111168,3
-37.80151869,-744.7184128,784.5230123,-0.038360124,0.003612042,0.034748082,3
-805.8674641,716.2285985,91.66595893,-0.002640787,0.037949808,-0.03530902,3
-668.4233712,258.6256451,411.9832294,0.016077117,0.025472652,-0.04154977,3
852.2677148,-638.2609984,-211.861161,0.008735687,-0.040341211,0.031605525,3
-728.3268214,-67.31527835,797.6565701,-0.037433503,0.03592955,0.001503953,3
623.2924437,232.2232694,-853.4645166,0.040451108,-0.031023677,-0.009427431,3
617.8581481,-855.6659894,239.8790439,-0.013145005,-0.028282816,0.041427822,3
-882.8266322,439.6022437,445.3254621,-0.019803461,0.042353183,-0.022549723,3
435.7801259,449.0039857,-882.7362634,0.042312743,-0.022322625,-0.019990118,3
865.700757,-598.184764,-265.3712623,0.011322415,-0.041089286,0.029766871,3
823.3995618,-689.9862081,-131.3475183,0.004589431,-0.038737804,0.034148373,3
-669.1115787,-163.5598346,834.7634204,-0.039385678,0.033246153,0.006139526,3
-875.5083463,340.0326211,537.4960117,-0.024342482,0.042219869,-0.017877388,3
-665.5425696,-161.5375059,829.2555295,-0.030153299,0.030394768,-0.000241469,3
386.632463,495.9211356,-880.5065375,0.042315172,-0.020019528,-0.022295645,3
-586.1730329,303.1329172,285.2283536,0.00569076,0.018481501,-0.024172261,3
882.329464,-511.1972953,-368.9890861,0.016314756,-0.042088956,0.025774201,3
551.132727,323.8517631,-872.8543434,0.041615738,-0.027705739,-0.013909999,3
-689.3017429,200.4011367,491.0844364,0.039835182,0.019369886,-0.059205068,3
-743.647986,-39.60964307,785.2724867,-0.036791436,0.036617776,0.00017366,3
204.1687035,643.3242601,-845.368541,0.041033435,-0.011413624,-0.029619811,3
674.6278286,-831.3245359,158.766716,-0.009297035,-0.031121725,0.040418761,3
-703.0121029,-74.68896319,779.8781938,-0.017158282,0.029459464,-0.012301182,3
-529.7507952,-359.7732087,891.6959065,-0.038246363,0.025537957,0.012708406,3
-728.295025,-67.29721142,797.6856513,-0.037432957,0.035929113,0.001503844,3
-272.0786464,-608.2602263,882.5059797,-0.040971132,0.014317757,0.026653374,3
230.8563938,624.2404969,-853.0521889,0.041323254,-0.012673374,-0.028649881,3
740.9101942,-787.4560836,48.53630552,-0.004044358,-0.034472802,0.03851716,3
-120.703514,-696.7360093,819.4437594,-0.039883804,0.007567794,0.03231601,3
283.9680132,583.7126286,-865.6351539,0.04181945,-0.015185363,-0.026634088,3
-175.3900008,-661.2573839,838.7309649,-0.040703549,0.010169798,0.030533752,3
-397.6490569,-483.3399558,882.9972976,-0.042370065,0.020661762,0.021708303,3
853.1353896,-222.0779303,-628.9191085,0.029038286,-0.041290963,0.012252677,3
169.3602635,-834.9242798,667.6425967,-0.033098952,-0.006339116,0.039438068,3
-881.2775484,486.879325,396.5001048,-0.017412795,0.042169679,-0.024756884,3
-859.1355823,606.4593051,254.7803817,-0.01051376,0.040811955,-0.030298194,3
-664.132339,836.943558,-170.780421,0.009905223,0.03072578,-0.040631002,3
880.6692434,-508.7681699,-369.8388085,0.016152832,-0.041958038,0.025805206,3
236.89064,-854.9162198,620.1031618,-0.030921605,-0.009604816,0.040526421,3
875.0410343,-326.1416029,-546.840137,0.024844311,-0.042097454,0.017253143,3
790.9071117,-718.6957885,-70.21115178,0.005250171,-0.115033957,0.109783785,3
-819.6709458,126.4974307,695.1906976,-0.032201612,0.039967616,-0.007766004,3
-775.0759499,754.6752127,22.42880472,0.000684042,0.036352618,-0.037036661,3
-591.8704788,226.3122396,367.7443701,0.104304309,-0.00245383,-0.101850478,3
-699.3633033,817.4111127,-116.017792,0.007300209,0.032497633,-0.039797841,3
582.694692,285.3047464,-865.9490303,0.041155563,-0.029153817,-0.012001745,3
704.575745,-822.0086474,119.5834121,-0.007013719,-0.032729375,0.039743095,3
-723.9209843,800.6181542,-74.58820691,0.005330243,0.033740142,-0.039070385,3
-848.6526605,636.0815875,214.5964137,-0.008571046,0.040229893,-0.031658847,3
712.8936241,-816.5052823,105.7619612,-0.006331631,-0.033155321,0.039486952,3
-308.6692598,-561.5251714,872.2800148,-0.042045332,0.016477959,0.025567373,3
-769.2768513,74.77828871,696.6782031,-0.049745522,0.041370639,0.008374883,3
-863.8397154,274.994671,590.9434947,-0.026987072,0.041796641,-0.014809569,3
114.5399772,-815.2396575,702.7006447,-0.034694697,-0.003697229,0.038391926,3
-834.1843594,167.5689063,668.7122908,-0.030867918,0.040586916,-0.009718999,3
-872.4325531,554.139358,320.3962888,-0.013701088,0.041582974,-0.027881886,3
53.07960286,738.1946267,-789.2320806,0.03859828,-0.004215813,-0.034382467,3
529.1224678,349.5401834,-876.5329139,0.041843392,-0.026684213,-0.015159179,3
-824.6901825,140.2334709,686.5531463,-0.031764337,0.04018357,-0.008419233,3
881.3473633,-366.284822,-512.9219287,0.02333055,-0.042357876,0.019027325,3
337.1956727,-886.5189013,551.4807765,-0.026855354,-0.014712855,0.041568209,3
-525.1123083,320.6317531,206.6707106,-0.046540811,0.026269169,0.020271642,3
511.3137433,-879.2960852,369.9773541,-0.019283041,-0.023006279,0.04228932,3
737.5034134,54.50144701,-789.9510997,0.037077223,-0.036219455,-0.000857768,3
-721.7560987,-11.61402924,735.5485115,-0.009490458,0.029635531,-0.020145073,3
-434.3589428,-447.9755205,884.3433273,-0.042352568,0.022381307,0.019971261,3
-564.8293588,871.1488628,-304.2070927,0.016229225,0.025778656,-0.042007882,3
835.5351845,-675.8829587,-157.5058455,0.00616618,-0.039450431,0.033284251,3
-765.2153664,2.031550818,765.2782366,-0.035759887,0.037581719,-0.001821832,3
576.9088675,-867.7075432,292.7925378,-0.015647708,-0.026248916,0.041896624,3
-148.1063146,-679.3202696,829.5097641,-0.040313481,0.008873097,0.031440383,3
459.7219511,424.869822,-882.5435312,0.042248851,-0.023441649,-0.018807202,3
876.9372972,-338.9965886,-535.8812163,0.024302664,-0.042161193,0.01785853,3
-340.1970471,876.8513964,-534.5380774,0.027015535,0.014750619,-0.041766154,3
740.9364936,-787.430542,48.56246631,-0.00404433,-0.034472823,0.038517153,3
807.3011294,-715.188185,-90.04651332,0.002600982,-0.037891142,0.03529016,3
471.5244549,412.6441921,-882.1202083,0.042201257,-0.023992543,-0.018208714,3
-560.1015211,-310.4070652,872.5195751,-0.041486826,0.0282339,0.013252926,3
423.9368942,-893.1324585,471.3516613,-0.023346005,-0.018886987,0.042232992,3
-645.4564487,845.4413753,-197.8741387,0.011197768,0.029790694,-0.040988462,3
-783.8781513,240.955519,545.1058333,-0.072293243,0.048329019,0.023964224,3
-758.234563,-11.86441476,772.1142227,-0.03611308,0.037269894,-0.001156814,3
154.0573755,-843.1929888,691.296066,-0.032262483,-0.0060804,0.038342883,3
880.080829,-364.4520939,-513.5688469,0.023201501,-0.04225743,0.019055928,3
-626.2775401,853.1750021,-224.8658833,0.012471067,0.028832781,-0.041303849,3
-829.5397027,153.9201158,677.7162231,-0.031319991,0.040390223,-0.009070232,3
257.7799625,603.9790817,-859.6338048,0.041613357,-0.013953459,-0.027659898,3
-634.9177568,-216.9290637,854.0212295,-0.038732174,0.03121508,0.007517094,3
483.2848132,-891.7198353,410.5900832,-0.020249817,-0.021855054,0.042104871,3
678.7268516,-837.4108535,160.8351317,-0.008884422,-0.03144799,0.040332412,3
877.6952232,-544.818073,-330.7334498,0.014456114,-0.041786926,0.027330813,3
782.1263979,-746.0859479,-34.05007329,0.000606691,-0.052826393,0.052219703,3
835.6460946,-166.5204327,-667.0687409,0.030828912,-0.04052889,0.009699978,3
883.44648,-499.7410233,-381.5625801,0.01693225,-0.042170387,0.025238138,3
766.673495,-0.981650612,-763.6372941,0.035720679,-0.037523531,0.001802851,3
852.1552618,-220.670529,-629.4270211,0.028945731,-0.041215206,0.012269475,3
429.1276996,-882.9176185,455.8645081,-0.023305918,-0.018966952,0.04227287,3
-880.8885303,390.5921223,492.3966741,-0.022116028,0.04236964,-0.020253612,3
-262.0767858,862.4886786,-598.3742527,0.029956782,0.0109542,-0.040910982,3
-695.5106228,-122.4796767,820.0829098,-0.038605774,0.034447126,0.004158648,3
884.5204081,-403.9169507,-478.4622276,0.021640675,-0.042430204,0.020789529,3
-688.6376821,-100.4084406,791.222832,-0.013111526,0.028221184,-0.015109658,3
-772.0395214,15.90986912,758.2242745,-0.035398476,0.037884757,-0.002486281,3
572.179917,298.4075968,-868.5373027,0.04130638,-0.028668058,-0.012638322,3
-44.02574068,787.1099731,-741.0434569,0.036456307,0.000434193,-0.036890499,3
-470.0736427,-411.5935915,883.7554249,-0.042240785,0.024050988,0.018189798,3
108.5520612,705.977754,-812.4068213,0.039631004,-0.006866855,-0.03276415,3
669.7978263,-842.156787,174.5102972,-0.009476362,-0.031013883,0.040490244,3
-400.3871278,-497.1924005,899.7489274,-0.036360588,0.01912269,0.017237898,3
-862.222213,596.2842108,268.0419046,-0.011157041,0.040986451,-0.02982941,3
-871.4634376,314.2523341,559.310159,-0.02541859,0.042081154,-0.016662564,3
-235.3298632,855.8506728,-618.40291,0.030891166,0.009656003,-0.04054717,3
-719.7965961,165.4514578,556.5277111,0.025137759,0.021410426,-0.046548186,3
-436.0297594,-462.7695696,900.9693538,-0.038652854,0.021193872,0.017458982,3
-877.1505864,352.8133585,526.4368886,-0.023793703,0.042272295,-0.018478592,3
411.7191473,472.2961408,-881.8875965,0.042362987,-0.021204217,-0.02115877,3
-638.9268808,-201.0963882,842.1980963,-0.023771245,0.027959458,-0.004188213,3
-233.5550239,-637.3453769,873.066883,-0.039751807,0.012233115,0.027518692,3
872.9290461,-313.2060173,-557.6639323,0.025379823,-0.04202332,0.016643497,3
-768.2309182,239.443298,530.9710315,-0.05730647,0.045165778,0.012140693,3
-785.147112,43.63528463,743.5278471,-0.034650214,0.038463267,-0.003813053,3
-739.5014541,788.4721733,-46.94167694,0.004004531,0.034531484,-0.038536015,3
848.4000935,-647.9086314,-198.3457006,0.008102949,-0.04013475,0.032031801,3
375.200867,-890.840471,517.7965299,-0.024985083,-0.016629824,0.041614907,3
-678.0794743,-149.9024349,830.0741173,-0.039135341,0.033654807,0.005480534,3
-390.8096405,882.2576657,-489.4123423,0.024906889,0.017221242,-0.04212813,3
-543.3037822,875.4919392,-330.1550157,0.017444936,0.024713683,-0.042158619,3
885.7385707,-440.6633275,-442.933396,0.019898893,-0.042407253,0.02250836,3
-481.7597782,-399.2662509,883.1144205,-0.042182766,0.024595949,0.017586817,3
-486.9994782,882.4460881,-393.4124915,0.020418548,0.02193717,-0.042355718,3
597.6648501,-862.1251234,266.4537523,-0.014403474,-0.027279326,0.0416828,3
113.1548805,-828.4076432,717.4138384,-0.033973014,-0.004005796,0.03797881,3
-765.2478539,2.014490986,765.2488015,-0.035760502,0.03758221,-0.001821708,3
-596.2540467,863.1432717,-264.8570604,0.014363647,0.027338009,-0.041701655,3
-611.1278821,-252.9643046,866.2659687,-0.03805091,0.029478882,0.008572028,3
-390.5218496,-506.8521416,899.5431819,-0.038587348,0.019208443,0.019378905,3
276.7093651,-864.4112452,589.7005383,-0.029522917,-0.011536938,0.041059854,3
-751.0018135,-25.72279014,778.8186222,-0.036456167,0.036947921,-0.000491754,3
-846.8779399,208.2545246,640.7208576,-0.02946649,0.041116772,-0.011650282,3
679.5347333,150.952991,-828.4353447,0.039095992,-0.033596506,-0.005499486,3
789.4118942,-738.8010978,-48.54376945,0.000606714,-0.036960286,0.036353572,3
-720.3637984,-81.12644757,803.5834597,-0.037740194,0.03557168,0.002168514,3
367.1759881,-878.9870923,513.8866905,-0.026009947,-0.015938257,0.041948204,3
-85.39906091,805.042847,-717.5236465,0.035413645,0.002419267,-0.037832912,3
768.4275828,-762.1158205,-4.32207098,-0.00138897,-0.038921705,0.040310675,3
-850.7275065,221.7054162,631.0406303,-0.028985551,0.041273884,-0.012288333,3
-606.4124998,860.0323148,-251.5878457,0.013736129,0.02784317,-0.041579299,3
-372.6793282,-506.324184,881.0114112,-0.042329486,0.01948971,0.022839776,3
-23.90382485,-752.0589283,778.044132,-0.038072548,0.002948599,0.035123949,3
-380.7135649,-516.3174483,899.1999955,-0.040945999,0.019293298,0.021652701,3
-857.6895472,248.4788641,611.3087301,-0.027999672,0.041555397,-0.013555724,3
-575.4231669,868.680227,-291.1448518,0.015612708,0.026303741,-0.041916448,3
871.1511871,-577.2652978,-291.7415707,0.012600822,-0.041402744,0.028801922,3
-422.1966983,-459.8560899,884.1401764,-0.04236858,0.021813238,0.020555342,3
-641.2252813,-204.2757099,847.5923952,-0.040078179,0.031971427,0.008106752,3
-848.6059415,636.0775822,214.6330706,-0.008569024,0.040228272,-0.031659248,3
-882.8663525,439.5958451,445.2923477,-0.019804788,0.042354247,-0.022549459,3
